Gene,ESRE,ESRE,ESRE,EBI Mac,EBI Mac,EBI Mac,Spl Mac,Spl Mac
1700028I16Rik,0,0,1.12881813,0,0.296136212,0,0,0
1700028J19Rik,3.10814642,4.665600159,3.950863454,4.481743576,3.849770757,6.135202689,0,21.679402
1700028K03Rik,90.13624619,81.18144277,89.74104132,14.2600932,13.91840197,17.32292524,0,14.45293466
1700028M03Rik,0,0,0,0,0,0,0,0
1700028P14Rik,0,0,0,0,0,0,0,0
1700028P15Rik,0,0,0,0,0,0,0,0
1700029B22Rik,0,0,0,0,0,0,0,0
1700029F09Rik,133.6502961,145.566725,119.6547218,160.5279063,132.3728868,171.0638867,10.1139028,21.679402
1700029F12Rik,0,0,0,0,0,0,0,0
1700029G01Rik,4.144195227,1.866240064,1.12881813,2.852018639,5.330451818,3.608942758,106.1959794,122.8499446
1700029H14Rik,0,0,0,0.407431234,0,0,0,0
1700029I01Rik,22.79307375,25.19424086,20.31872634,10.59321209,12.73385712,12.63129965,10.1139028,0
1700029I15Rik,0,0.933120032,0,1.629724937,2.369089697,1.082682828,30.34170839,7.226467332
1700029J03Rik,0,0,0,0,0,0,0,0
1700029J07Rik,3.10814642,2.799360095,4.515272519,3.259449873,5.034315606,2.887154207,0,0
1700029J11Rik,7.252341647,11.19744038,6.772908779,0.407431234,1.184544848,0,0,0
1700029M20Rik,0,0,0,0,0.296136212,0,0,0
1700029N11Rik,0,0,0,0,0.296136212,0,0,0
1700029P11Rik,0,0.933120032,0,0,0,0,0,0
1700030A11Rik,0,0,0,0,0.296136212,0.360894276,0,0
1700030C10Rik,4.144195227,3.732480127,2.822045325,0,5.922724242,0,15.1708542,7.226467332
1700030F04Rik,0,0,0,0,0,0,0,0
1700030F18Rik,0,0,0,0,0,0,0,0
1700030J22Rik,15.5407321,19.59552067,14.11022662,5.296606044,4.145906969,4.33073131,0,21.679402
1700030K09Rik,26.93726898,12.13056041,24.26958979,52.15119797,47.38179394,52.32967,60.68341678,144.5293466
1700030L20Rik,5.180244034,15.86304054,9.030545039,0,0,0,0,0
1700030M09Rik,0,0,0,0.407431234,0,0,0,0
1700030N03Rik,0,0,0,0,0,0,0,0
1700030O20Rik,0,0,0,0,0,0,0,0
1700031A10Rik,0,0,0,0,0,0,0,0
1700031F05Rik,0,0,0,0,0,0,0,0
1700031M16Rik,0,0,0,0,0.296136212,0,0,0
1700031P21Rik,0,0,0,0,0,0,0,0
1700034E13Rik,0,0,0,0,0,0,0,0
1700034F02Rik,0,4.665600159,2.822045325,3.666881107,1.776817273,1.082682828,0,0
1700034G24Rik,0,0,0,0,0,0,0,0
1700034H14Rik,64.23502602,78.38208267,81.27490535,125.4888201,115.1969865,126.6738908,20.22780559,21.679402
1700034H15Rik,203.0655661,189.4233665,175.5312192,25.66816775,26.05998666,23.81902221,0,0
1700034I23Rik,4.144195227,0.933120032,2.822045325,1.222293702,0,0.360894276,0,0
1700034J05Rik,0,0,0,0,0,0,0,0
1700034K08Rik,0,0,0,0,0,0,0,0
1700034O15Rik,4.144195227,1.866240064,1.693227195,4.074312342,1.776817273,1.804471379,0,0
1700034P13Rik,425.8160596,461.8944157,426.128844,73.74505338,74.62632545,66.76544103,0,0
1700036G14Rik,0,0,0,0,0,0,0,0
1700037C18Rik,13.46863449,7.464960254,9.030545039,9.77834962,10.06863121,12.27040538,91.02512518,137.3028793
1700037H04Rik,1591.370967,1605.899575,1646.945651,425.7656397,499.2856536,495.5078407,399.4991605,224.0204873
1700039E15Rik,0,0,0,0.407431234,0,0,0,0
1700039E22Rik,0,0,0,0,0,0,0,0
1700040I03Rik,219.642347,251.9424086,226.8924441,96.15377126,94.76358787,98.5241373,141.5946392,79.49114065
1700040L02Rik,0,0,0,2.037156171,0.592272424,0.721788552,0,0
1700040N02Rik,0,0,0,0.814862468,0.296136212,1.082682828,0,0
1700041C23Rik,6.216292841,4.665600159,0.564409065,0,0,0,0,0
1700041M19Rik,0,0,0,0,0,0,0,0
1700042B14Rik,0,0,0,0,0,0,10.1139028,0
1700042G07Rik,0,0,0,0,0,0,0,0
1700042G15Rik,0,0,0,0,0,0,5.056951399,0
1700042O10Rik,0,2.799360095,1.12881813,0,0.296136212,0,0,0
1700044C05Rik,0,0,0,0,0,0,0,0
1700044K03Rik,0,0,0,0,0,0,0,0
1700045H11Rik,0,0,0,0,0,0,0,0
1700045I19Rik,0,0,0,0,0,0,0,0
1700046C09Rik,0,0,0,0,0,0,0,0
1700047G03Rik,0,0,0,0,0,0,0,0
1700047I17Rik2,0,0,0,0,0,0,0,0
1700047L14Rik,0,0,0,0,0,0,0,0
1700047M11Rik,0,0,0,2.852018639,2.665225909,1.082682828,5.056951399,0
1700048M11Rik,0,2.799360095,0,0,0.592272424,0.360894276,0,0
1700048O20Rik,13.46863449,11.19744038,3.950863454,8.963487151,6.811132878,9.383251172,5.056951399,0
1700049E15Rik,0,0,0,0,0,0,0,0
1700049E22Rik,0,0,0,0,0,0,0,0
1700049G17Rik,5.180244034,1.866240064,4.515272519,6.111468512,6.514996666,7.578779793,10.1139028,28.90586933
1700049L16Rik,0,0,0,0,0,0,0,0
1700051A21Rik,0,0,0,0,0,0,0,0
1700052I22Rik,0,0,0,0,0,0,0,0
1700052K11Rik,119.1456128,105.4425636,95.94954104,35.44651737,38.79384378,45.11178448,121.3668336,36.13233666
1700052N19Rik,221.7144447,223.0156876,202.6228543,169.4913934,164.6517339,159.5152699,40.45561119,72.26467332
1700054A03Rik,0,0,0,0,0,0,0,0
1700054K19Rik,0,0,0,0,0,0,0,0
1700054M17Rik,0,0,0,0,0,0,0,0
1700054N08Rik,62.16292841,69.98400238,64.90704247,78.22679696,64.26155802,71.81796089,10.1139028,0
1700054O13Rik,0,0,0,0,0,0,0,0
1700055C04Rik,0,0,0,0,0,0,0,0
1700055N04Rik,0,0,0,0,2.072953485,0,0,0
1700056E22Rik,7.252341647,17.7292806,10.15936317,2.037156171,5.330451818,3.969837034,85.96817378,130.076412
1700057G04Rik,0,0,0,0,0,0,0,0
1700057H15Rik,0,0,0,0,0,0,0,0
1700057K13Rik,0,0,0,0,0.296136212,0,0,0
1700058G18Rik,0,0,0,0.407431234,1.48068106,0.721788552,0,0
1700060C16Rik,0,0,0,0,0,0,0,0
1700060C20Rik,0,0,0,0,0,0,0,0
1700061F12Rik,0,0,0,0,0,0,0,0
1700061G19Rik,1.036048807,0,1.693227195,2.037156171,1.48068106,2.165365655,0,0
1700061I17Rik,0,0,0,0,0,0,0,0
1700061J05Rik,0,0,0,0,0.296136212,0,0,0
1700063A18Rik,0,0,0,0,0,0,0,0
1700063D05Rik,0,0,0,0,0,0,0,0
1700063O14Rik,0,0,0,0,0,0,0,0
1700064J06Rik,0,0,0,0,0,0,0,0
1700064M15Rik,0,0,0,0,0,0,15.1708542,0
1700065D16Rik,2.072097614,0.933120032,0,1.629724937,3.849770757,3.969837034,0,0
1700065I16Rik,0,0,0,0,0,0,0,0
1700065I17Rik,0,0,0,0,0,0.360894276,0,0
1700065J11Rik,0,0,0,0,0,0,0,0
1700065J18Rik,1.036048807,0,0,0,0,0,0,0
1700065O20Rik,0,0,0,0,0,0,0,0
1700066B17Rik,0,0,0,0,0,0,0,0
1700066B19Rik,0,0,0,0.814862468,0.888408636,1.443577103,30.34170839,50.58527133
1700066J24Rik,3.10814642,0,2.822045325,3.666881107,5.62658803,2.526259931,0,0
1700066M21Rik,117.0735152,85.84704292,95.38513197,75.78220955,70.48041848,71.09617234,10.1139028,72.26467332
1700066N21Rik,0,0,0,0,0,0,0,0
1700066O22Rik,0,0,0,0,0,0,0,0
1700067G17Rik,0,0,0,0,0,0,0,0
1700067K01Rik,4.144195227,3.732480127,5.644090649,3.666881107,1.776817273,4.33073131,0,0
1700067P10Rik,0,0,0,0,0,0,0,0
1700069L16Rik,0,0,0,0,0,0,0,0
1700069P05Rik,0,0,0,0,0,0,0,0
1700071K01Rik,0,0,0,0,0,0,0,0
1700071M16Rik,0,0,0,4.481743576,7.10726909,3.248048483,0,0
1700072B07Rik,0,0,0,0,0,0,0,0
1700072O05Rik,2.072097614,0,0,0,0,0,0,0
1700073E17Rik,0,0,0,0.407431234,0,0,0,0
1700074H08Rik,0,0,0,0,0,0,0,0
1700074P13Rik,0,0,0,0,0.296136212,0,0,0
1700080E11Rik,0,0,0,0,0,0,0,0
1700080N15Rik,0,0,0,0,0,0,0,0
1700080O16Rik,0,0,0,0,0,0,0,0
1700081H04Rik,0,0,0,0,0.296136212,0,0,0
1700081H22Rik,0,0,0,0,0,0,0,0
1700081L11Rik,1003.931294,1139.339559,1086.48745,372.392148,400.0800225,344.2931392,500.6381885,346.8704319
1700084C01Rik,0,0,0,0,0,0,0,0
1700084E18Rik,2.072097614,8.398080286,3.38645439,1.222293702,2.072953485,1.443577103,0,0
1700084F23Rik,0,0,0,0,0,0,0,0
1700084J12Rik,0,0,0,0,0,0,0,0
1700085B03Rik,0,0,0,0,0,0,0,0
1700085C21Rik,0,0,0,0,0,0,0,0
1700086L19Rik,0,0,0,0,0,0,0,0
1700086O06Rik,234.1470303,223.0156876,228.0212622,54.18835414,40.86679727,29.59333062,30.34170839,7.226467332
1700088E04Rik,197.8853221,241.6780882,213.9110356,20.77899294,29.61362121,20.21007945,0,0
1700090G07Rik,0,0,0,0,0,0,0,0
1700091E21Rik,0,0,0,0,0.592272424,0,0,0
1700092C02Rik,0,0,0,0,0,0,0,0
1700092C10Rik,0,0,0,0,0,0,0,0
1700092E19Rik,0,0,0,0,0,0,0,0
1700092K14Rik,0,0,0,0,0,0,0,0
1700092M07Rik,2.072097614,1.866240064,7.901726909,2.852018639,2.961362121,4.33073131,0,0
1700093K21Rik,1.036048807,0,0,0.814862468,0.592272424,0.721788552,0,0
1700094D03Rik,26.93726898,19.59552067,27.65604418,15.88981813,15.99135545,12.99219393,15.1708542,21.679402
1700094J05Rik,72.52341647,48.52224165,40.07304361,55.00321661,61.00405969,67.84812386,5.056951399,0
1700094M24Rik,0,0,0,0,0,0,0,0
1700095A21Rik,0,0,0,0,0,0,0,0
1700095B10Rik,0,0,0,0.407431234,0.296136212,0,0,0
1700095B22Rik,0,0,0,0,0.296136212,0,0,0
1700096J18Rik,4.144195227,0,0,0,0,0.360894276,0,0
1700096K18Rik,16.57678091,17.7292806,21.44754447,8.148624683,6.514996666,9.383251172,5.056951399,7.226467332
1700097N02Rik,0,0,0,3.666881107,1.184544848,5.052519862,0,7.226467332
1700100L14Rik,0,0,0,0,0,0,0,0
1700101E01Rik,0,0,0,1.629724937,0.888408636,0.360894276,0,0
1700101I11Rik,92.2083438,134.3692846,92.56308665,3.259449873,5.034315606,2.526259931,0,0
1700101O22Rik,0,0,0,0,0,0,0,0
1700102H20Rik,4.144195227,2.799360095,0,1.222293702,1.184544848,1.082682828,0,0
1700102P08Rik,31.0814642,14.92992051,16.93227195,2.444587405,0.888408636,3.608942758,0,7.226467332
1700104A03Rik,0,0,0,0,0,0,0,0
1700105P06Rik,0,0,0,0,0,0,0,0
1700106J16Rik,0,0,0,0,0,0,0,0
1700106N22Rik,45.5861475,58.786562,46.28154332,18.74183677,13.62226576,15.51845386,20.22780559,7.226467332
1700108F19Rik,0,0,0,0,0,0,0,14.45293466
1700108J01Rik,0,0,0,0.407431234,0.296136212,0,0,0
1700108M19Rik,0,0,0,0,0,0,0,0
1700109F18Rik,0,0,0,0,0,0,0,0
1700109G14Rik,0,0,0,0,0,0,0,0
1700109G15Rik,0,0,0,0,0,0,0,0
1700109H08Rik,65.27107483,44.78976153,57.56972462,10.18578085,13.02999333,12.63129965,0,0
1700109I08Rik,0,0,0,0,0,0,0,0
1700110C19Rik,0,0,0,0,0,0.360894276,0,0
1700110I01Rik,0,0,0,0,0,0,0,0
1700110K17Rik,0,0,0,2.852018639,2.665225909,1.804471379,0,0
1700110M21Rik,0,0,0,0,0,0,0,0
1700111N16Rik,0,0,0,0,0,0,0,0
1700112E06Rik,0,0,0,2.444587405,8.291813939,1.443577103,85.96817378,195.114618
1700112H15Rik,0,0,0,0,0,0,0,0
1700113A16Rik,101.5327831,88.64640302,86.918996,37.89110478,34.05566439,32.8413791,25.28475699,21.679402
1700113H08Rik,0,0,0,0,0,0,0,0
1700113I22Rik,0,2.799360095,3.950863454,8.556055917,10.95703985,7.578779793,10.1139028,43.35880399
1700119H24Rik,0,0,0,0,0,0,0,0
1700120C14Rik,14.50468329,13.99680048,7.337317844,3.259449873,7.10726909,4.33073131,0,21.679402
1700120E14Rik,0,0,0,0,0,0,0,0
1700120G07Rik,0,0,0,0,0,0.360894276,0,0
1700120K04Rik,5.180244034,0.933120032,2.25763626,2.852018639,2.961362121,2.165365655,0,0
1700121L16Rik,0,0,0,0,0,0,0,0
1700121N20Rik,0,0,0,0,0,0,0,0
1700122O11Rik,0,0,0,0,0,0,0,0
1700123I01Rik,0,0.933120032,0,0,0,0,0,0
1700123K08Rik,0,0,0,0,0,0,0,0
1700123L14Rik,0,0,0,0,0,0,0,0
1700123M08Rik,0,2.799360095,1.693227195,4.074312342,3.849770757,4.33073131,0,0
1700123O12Rik,0,0,0,0,0,0,0,0
1700123O20Rik,591.5838687,668.1139428,694.2231499,212.6791042,211.7373916,213.6494113,182.0502504,130.076412
1700123O21Rik,0,0,0,0,0,0,0,0
1700125D06Rik,6.216292841,2.799360095,3.950863454,0.814862468,0.888408636,0.360894276,5.056951399,0
1700125G02Rik,0,0,0,0,0,0,0,0
1700125G22Rik,0,0,0,0,0,0,0,0
1700125H03Rik,0,0,0,0,0,0,0,0
1700125H20Rik,3.10814642,0,2.25763626,0,0.296136212,0,0,0
1700126H18Rik,0,0,0,0,0,0,0,0
1700128A07Rik,0,0,0,0,0,0,0,0
1700128F08Rik,0,0,0,0,0,0,0,0
1700129C05Rik,0,0,0,0,0,0,0,0
1810006J02Rik,0,0,0,2.444587405,2.369089697,1.082682828,0,0
1810006K21Rik,363.6531312,420.8371343,375.3320282,259.1262649,217.3639797,294.4897291,126.423785,245.6998893
1810007C17Rik,0,0,0,0,0,0,0,0
1810007D17Rik,0,0,0,0,0,0,0,0
1810007I06Rik,0,0,0,0,0,0,0,0
1810008A18Rik,128.470052,153.0316852,116.8326764,253.4222276,246.0891923,251.182416,500.6381885,462.4939093
1810008I18Rik,0,0,0,0.407431234,0.296136212,1.082682828,0,0
1810009A15Rik,156.4433698,159.5635254,147.875175,296.6099385,228.0248833,327.3311082,455.1256259,289.0586933
1810009J06Rik,0,0,0,0,0,0,0,0
1810010D01Rik,0,0,0,0,0,0,5.056951399,7.226467332
1810010H24Rik,2.072097614,0,1.693227195,0.814862468,2.369089697,1.443577103,0,0
1810011H11Rik,0,0,0,6.926330981,10.66090364,6.856991241,338.8157437,455.2674419
1810011O10Rik,0,0,0,12.63036826,2.961362121,3.248048483,0,7.226467332
1810012K16Rik,0,0,0.564409065,0,0.296136212,0.721788552,0,0
1810012P15Rik,563.6105509,501.0854571,576.2616553,75.37477832,86.47177393,79.75763496,146.6515906,130.076412
1810013A23Rik,4.144195227,0,0,0.814862468,0.592272424,1.443577103,0,0
1810013D10Rik,49.73034273,60.65280207,62.64940621,81.89367807,79.66064105,82.64478917,131.4807364,202.3410853
1810013L24Rik,5104.612471,4953.934249,5027.75595,319.0186563,318.6425642,328.0528967,70.79731958,180.6616833
1810014B01Rik,7.252341647,7.464960254,10.15936317,38.70596724,34.05566439,44.7508902,20.22780559,21.679402
1810014F10Rik,2.072097614,2.799360095,1.12881813,10.18578085,7.995677727,7.578779793,111.2529308,122.8499446
1810018F18Rik,0,0,0,0,0,0,0,0
1810019D21Rik,2.072097614,2.799360095,6.208499714,0,0.888408636,0.360894276,0,0
1810019J16Rik,0,0,0,2.444587405,1.776817273,1.082682828,10.1139028,0
1810020D17Rik,33.15356182,27.99360095,28.78486231,23.63101158,18.06430894,23.45812793,146.6515906,115.6234773
1810020O05Rik,2.072097614,5.598720191,6.772908779,0.407431234,0.296136212,0,0,0
1810021B22Rik,0,0,0,0.407431234,0.592272424,1.804471379,0,0
1810022K09Rik,194.7771757,214.6176073,217.29749,22.40871788,19.84112621,24.17991648,0,0
1810024B03Rik,12.43258568,1.866240064,9.594954104,6.111468512,4.145906969,6.496096965,35.39865979,0
1810026B05Rik,921.0473892,931.2537917,900.2324585,86.78285288,77.29155136,83.36657772,161.8224448,238.473422
1810026J23Rik,568.7907949,596.2637003,552.5564746,387.0596724,360.1016339,366.6685843,111.2529308,209.5675526
1810027O10Rik,1084.743101,1018.967075,866.3679147,222.4574538,193.3769465,256.2349358,1441.231149,1662.087486
1810029B16Rik,33.15356182,24.26112083,27.65604418,86.37542164,89.72927227,114.7643797,20.22780559,7.226467332
1810030J14Rik,0,0,0,0,0,0,50.56951399,28.90586933
1810030N24Rik,305.634398,302.3308903,333.5657574,44.81743576,35.83248166,58.46487269,85.96817378,115.6234773
1810030O07Rik,78.73970932,93.31200318,88.61222319,175.6028619,159.3212821,152.2973844,222.5058615,137.3028793
1810031K17Rik,7609.778486,8077.086995,8277.058937,440.0257329,430.8781886,418.2764657,1178.269676,1163.46124
1810032O08Rik,54.91058676,46.65600159,32.73572577,110.0064332,87.95245499,85.53194337,91.02512518,173.435216
1810033B17Rik,0,0,0,48.48431686,80.8451859,58.82576696,136.5376878,93.94407532
1810034E14Rik,1.036048807,0.933120032,1.693227195,8.556055917,6.218860454,6.135202689,30.34170839,7.226467332
1810035I16Rik,0,0,0,0,0,0,0,0
1810035L17Rik,265.2284945,258.4742488,257.3705336,119.3773516,103.351538,171.424781,25.28475699,7.226467332
1810037I17Rik,1016.363879,953.6486725,1026.660089,334.093612,272.4453151,382.9088267,166.8793962,216.79402
1810041L15Rik,0,0,0,0.407431234,2.072953485,0.360894276,10.1139028,0
1810043G02Rik,5.180244034,7.464960254,10.15936317,25.66816775,21.02567106,22.01455083,50.56951399,137.3028793
1810043H04Rik,16.57678091,27.06048092,36.68658922,51.3363355,53.00838197,59.18666124,834.3969808,766.0055372
1810044D09Rik,50.76639153,25.19424086,29.91368044,11.81550579,10.06863121,11.54861683,5.056951399,14.45293466
1810046J19Rik,65.27107483,55.05408188,72.24436031,90.44973398,83.2142756,97.0805602,662.4606332,621.4761906
1810046K07Rik,0,0,0,0,0,0,0,14.45293466
1810048J11Rik,10.36048807,13.06368045,9.594954104,46.44716069,43.53202318,48.35983296,30.34170839,28.90586933
1810049H13Rik,24.86517136,15.86304054,18.62549914,15.88981813,15.69521924,11.18772255,156.7654934,151.755814
1810053B23Rik,51.80244034,43.85664149,44.02390706,12.63036826,16.28749167,22.3754451,0,0
1810055G02Rik,26.93726898,27.99360095,44.58831613,81.48624683,79.95677727,64.2391811,5.056951399,57.81173866
1810058I24Rik,5704.48473,6349.881816,6583.831742,261.5708523,285.7714447,295.2115176,844.5108836,679.2879292
1810062G17Rik,0,0.933120032,0.564409065,1.222293702,0.296136212,1.082682828,0,0
1810062O18Rik,3.10814642,12.13056041,1.693227195,4.88917481,7.10726909,5.774308413,10.1139028,0
1810063B05Rik,27.97331778,24.26112083,31.60690764,76.59707202,62.18860454,81.56210634,202.2780559,130.076412
1810063B07Rik,5.180244034,8.398080286,7.901726909,13.85266196,19.84112621,20.21007945,364.1005007,252.9263566
1810064F22Rik,1.036048807,1.866240064,0.564409065,0,0,0,0,0
1810065E05Rik,0,0,0,0,0,0,0,0
1810074P20Rik,118.109564,118.506244,109.4953586,154.823869,145.1067439,159.5152699,257.9045213,144.5293466
2010001E11Rik,0,0,0,0,0,0,0,0
2010001M06Rik,8.288390454,2.799360095,2.25763626,11.00064332,11.25317606,11.9095111,0,0
2010001M09Rik,0,0,0,10.59321209,3.257498333,4.691625586,348.9296465,527.5321152
2010002M12Rik,2.072097614,0,2.25763626,0.407431234,1.184544848,1.443577103,5.056951399,0
2010002N04Rik,2391.200646,2370.124881,2465.338796,140.5637758,156.9521924,131.7264107,20.22780559,0
2010003K11Rik,0,0,0,0,0,0,0,0
2010003K15Rik,0,0,0,1.629724937,0.888408636,1.082682828,0,0
2010003O02Rik,14.50468329,29.85984102,16.93227195,17.9269743,19.24885379,20.57097372,111.2529308,50.58527133
2010005H15Rik,5.180244034,1.866240064,1.693227195,35.44651737,71.36882712,65.32186393,0,0
2010009K17Rik,7.252341647,2.799360095,1.12881813,3.666881107,2.369089697,5.052519862,0,0
2010010A06Rik,1.036048807,1.866240064,0,0,0,0,0,0
2010011I20Rik,9623.857366,10084.22818,9592.132058,1189.699204,1193.428935,1347.579226,257.9045213,267.3792913
2010012O05Rik,27.97331778,24.26112083,21.44754447,59.48496019,45.30884045,57.02129558,318.5879381,368.5498339
2010015L04Rik,8.288390454,10.26432035,13.54581756,1.222293702,2.072953485,1.804471379,5.056951399,0
2010016I18Rik,8.288390454,7.464960254,6.772908779,3.666881107,5.922724242,3.608942758,35.39865979,93.94407532
2010106C02Rik,0,0,0,0.407431234,0.296136212,0,0,0
2010106E10Rik,0,0,0,0,0,0,0,0
2010106G01Rik,869.2449489,964.8461129,861.2882331,438.8034392,409.2602451,477.8240212,1628.33835,1177.914175
2010107E04Rik,1017.399928,1027.365155,914.9070942,364.6509546,275.9989497,420.8027256,126.423785,158.9822813
2010107G12Rik,3.10814642,5.598720191,0.564409065,2.852018639,6.811132878,3.248048483,0,0
2010107G23Rik,0,0,0.564409065,0.407431234,1.48068106,1.082682828,5.056951399,0
2010107H07Rik,608.1606496,531.8784181,544.6547476,96.15377126,85.28722908,110.4336484,338.8157437,238.473422
2010109A12Rik,24.86517136,17.7292806,16.36786288,0.407431234,0,0,0,7.226467332
2010109I03Rik,0,0,0,0.814862468,0.592272424,0.360894276,10.1139028,7.226467332
2010109K11Rik,5348.083941,5461.551546,5475.896748,386.6522412,396.8225242,373.8864698,136.5376878,137.3028793
2010110P09Rik,0,0,0,1.629724937,1.776817273,1.082682828,65.74036818,50.58527133
2010111I01Rik,8.288390454,13.06368045,12.41699943,54.59578538,52.71224575,59.90844979,20.22780559,0
2010204K13Rik,1.036048807,0.933120032,0.564409065,21.18642418,12.1415847,18.04471379,5.056951399,0
2010300C02Rik,0,0,0,0.407431234,4.442043181,1.443577103,0,0
2010305A19Rik,22.79307375,19.59552067,16.93227195,85.56055917,68.40746499,83.00568344,187.1072018,281.832226
2010308F09Rik,0,0,0,0.814862468,0,0,0,0
2010310C07Rik,0,0,0,0.407431234,0,0,0,0
2010315B03Rik,16.57678091,6.531840223,18.06109008,20.37156171,18.06430894,24.90170503,25.28475699,93.94407532
2010317E24Rik,88.06414858,94.24512321,76.19522376,230.1986473,209.0721657,204.6270544,0,0
2010320M18Rik,22.79307375,23.32800079,24.26958979,20.37156171,22.50635212,26.70617641,131.4807364,115.6234773
2010321M09Rik,382.3020097,400.3084936,384.9269823,352.0205863,341.7411888,372.8037869,116.3098822,108.39701
2200002D01Rik,2.072097614,1.866240064,0.564409065,10.18578085,6.514996666,8.66146262,70.79731958,57.81173866
2200002J24Rik,0,0,0,0,0,0,0,0
2200002K05Rik,0,0,0,1.222293702,1.184544848,1.443577103,0,0
2210009G21Rik,220.6783958,207.1526471,216.1686719,42.78027959,40.27452485,46.91625586,0,14.45293466
2210010C04Rik,0,0,0,0.407431234,0.296136212,0,0,36.13233666
2210010C17Rik,0,0,0,1.629724937,2.961362121,2.165365655,0,0
2210012G02Rik,302.5262516,280.8691296,296.3147591,149.1198317,128.8192523,145.8012874,389.3852577,498.6262459
2210013O21Rik,10.36048807,25.19424086,15.80345382,46.44716069,41.45906969,44.7508902,101.139028,137.3028793
2210015D19Rik,9.324439261,20.5286407,20.8831354,30.14991133,31.39043848,33.92406193,85.96817378,158.9822813
2210016F16Rik,14.50468329,6.531840223,8.466135974,226.5317662,178.8662721,199.9354288,1249.066995,816.5908085
2210016L21Rik,55.94663557,53.18784181,42.89508893,112.4510206,97.72494999,92.38893462,581.5494108,823.8172759
2210018M11Rik,354.3286919,338.7225715,353.8844837,125.8962514,137.9994748,131.0046221,1122.643211,1474.199336
2210019I11Rik,0,0,0,0,0,0,0,0
2210020M01Rik,146.0828818,151.1654451,160.2921744,63.55927253,60.70792348,28.51064779,96.08207657,65.03820599
2210021J22Rik,7.252341647,19.59552067,18.62549914,61.11468512,50.34315606,60.26934407,146.6515906,289.0586933
2210039B01Rik,4.144195227,1.866240064,5.644090649,0,0,0,0,0
2210403K04Rik,1591.370967,1399.680048,1399.734481,11.40807456,10.36476742,7.939674069,65.74036818,180.6616833
2210404J11Rik,142.9747353,180.0921661,179.4820826,33.00192997,36.42475409,27.06707069,30.34170839,65.03820599
2210404O07Rik,11.39653687,10.26432035,8.466135974,13.85266196,18.65658136,15.87934814,5.056951399,21.679402
2210404O09Rik,0,0,1.693227195,16.29724937,13.91840197,11.54861683,20.22780559,0
2210407C18Rik,0,0,0,0,0,0,0,0
2210408F21Rik,34.18961062,27.06048092,22.5763626,0,0.296136212,0,146.6515906,86.71760799
2210408I21Rik,0,5.598720191,6.772908779,18.74183677,16.28749167,16.96203096,5.056951399,28.90586933
2210409D07Rik,0,0,0,0,0,0,0,0
2210409E12Rik,0,0,0,0,0,0,0,0
2210411K11Rik,14.50468329,23.32800079,22.01195353,63.96670376,46.19724909,63.87828682,141.5946392,252.9263566
2210414B05Rik,2.072097614,0,0,0,0.296136212,0,0,0
2210415F13Rik,0,0,0,0,0,0,60.68341678,122.8499446
2210416O15Rik,0,0,0,0.407431234,0.888408636,0,0,0
2210417A02Rik,0,0,0,0,0,0,0,0
2210417K05Rik,51.80244034,39.19104134,46.84595239,7.741193449,5.922724242,8.66146262,0,0
